uniprot_id,label_original,label_recovered,label_used_for_experiments,label_source_tag
Q2G1E0,Histidine,,Histidine,original
Q2G733,Other,,Other,original
Q2G7F1,Other,TK,TK,name_regex
Q2G982,Other,,Other,original
Q2GC60,Other,,Other,original
Q2GCI6,Other,,Other,original
Q2GD50,Other,TK,TK,name_regex
Q2GEB9,Other,,Other,original
Q2GG34,Other,,Other,original
Q2GG78,Other,TK,TK,name_regex
Q2GHN3,Other,,Other,original
Q2GJ76,Other,,Other,original
Q2GKD6,Other,TK,TK,name_regex
Q2IJI0,Other,Histidine,Histidine,name_regex
Q2IKH9,Other,,Other,original
Q2ILC5,Other,,Other,original
Q2IMF3,Other,,Other,original
Q2IMM2,Other,,Other,original
Q2IVR1,Other,,Other,original
Q2J528,Other,,Other,original
Q2J827,Other,,Other,original
Q2J862,Other,TK,TK,mapping
Q2JCJ1,Other,,Other,original
Q2JHF7,Other,TK,TK,mapping
Q2JIK8,Other,,Other,original
Q2JK57,Other,,Other,original
Q2JLD5,Other,,Other,original
Q2JLP6,Other,TK,TK,name_regex
Q2JLQ2,Other,,Other,original
Q2JLX1,Other,,Other,original
Q2JNZ0,Other,,Other,original
Q2JQ59,Other,,Other,original
Q2JRJ6,Other,,Other,original
Q2KE98,Other,,Other,original
Q2KW92,Other,,Other,original
Q2LR78,Other,,Other,original
Q2LUD6,Other,,Other,original
Q2LUJ9,Other,TK,TK,name_regex
Q2LUP6,Other,,Other,original
Q2LVL1,Other,,Other,original
Q2LWX9,Other,TK,TK,name_regex
Q2NA81,Other,,Other,original
Q2NB77,Histidine,,Histidine,original
Q2NC49,Other,,Other,original
Q2NCA3,Histidine,,Histidine,original
Q2NEP6,Other,,Other,original
Q2NGG1,Other,TK,TK,name_regex
Q2NGH3,Other,TK,TK,name_regex
Q2NGM5,Other,,Other,original
Q2NGV4,Other,TK,TK,mapping
Q2NHN9,Other,,Other,original
Q2NIM1,Other,,Other,original
Q2NIS4,Other,,Other,original
Q2NVB6,Other,,Other,original
Q2NVT9,Other,,Other,original
Q2QMI0,CAMK,,CAMK,original
Q2QPW1,AGC,,AGC,original
Q2QRN7,TK,,TK,original
Q2QSL4,CMGC,,CMGC,original
Q2QXC6,TK,,TK,original
Q2RA93,TK,,TK,original
Q2RBE3,TK,,TK,original
Q2RFR8,Other,,Other,original
Q2RGX6,Other,TK,TK,name_regex
Q2RHF1,Other,,Other,original
Q2RI74,Other,,Other,original
Q2RIC1,Other,,Other,original
Q2RKZ7,Other,,Other,original
Q2RM40,Other,TK,TK,name_regex
Q2RM94,Other,,Other,original
Q2RMC8,Other,TK,TK,name_regex
Q2RMW1,Other,,Other,original
Q2RN89,Other,,Other,original
Q2RSR4,Other,,Other,original
Q2RU25,Other,,Other,original
Q2RV05,Other,,Other,original
Q2RXS7,Other,TK,TK,name_regex
Q2RYU8,Other,,Other,original
Q2RZH4,Other,,Other,original
Q2RZV7,Other,,Other,original
Q2S1E4,Other,,Other,original
Q2S355,Other,,Other,original
Q2S3A7,Other,,Other,original
Q2S3M6,Other,,Other,original
Q2S4Q4,Other,TK,TK,name_regex
Q2S4T0,Other,,Other,original
Q2S560,Other,,Other,original
Q2S6J2,Other,,Other,original
Q2S8Y7,Other,,Other,original
Q2S8Z5,Other,,Other,original
Q2S9Q5,Other,,Other,original
Q2S9T4,Other,,Other,original
Q2SBL9,Other,,Other,original
Q2SLA0,Other,TK,TK,name_regex
Q2SSQ8,Other,,Other,original
Q2SSR8,Other,,Other,original
Q2SSX9,Other,,Other,original
Q2T0K1,Other,,Other,original
Q2T0V9,Histidine,,Histidine,original
Q2TAQ1,Other,,Other,original
Q2VWQ3,STE,,STE,original
Q2VYH5,Other,,Other,original
Q2VYT6,Other,TK,TK,name_regex
Q2W095,Other,,Other,original
Q2W2L1,Other,,Other,original
Q2W2T7,Other,,Other,original
Q2W8P4,Other,,Other,original
Q2Y748,Other,,Other,original
Q2Y796,Other,,Other,original
Q2YBB2,Other,,Other,original
Q2YBH5,Other,TK,TK,name_regex
Q2YBK8,Other,,Other,original
Q2YIQ1,Other,,Other,original
Q2YMB5,Other,TK,TK,name_regex
Q2YUZ7,Other,TK,TK,mapping
Q30NT6,Other,,Other,original
Q30NW0,Other,,Other,original
Q30RL8,Other,,Other,original
Q30S65,Other,,Other,original
Q30TG0,Other,TK,TK,name_regex
Q30UJ4,Other,,Other,original
Q30XS2,Other,,Other,original
Q30Y32,Other,,Other,original
Q30ZH4,Other,TK,TK,name_regex
Q316Q1,Other,,Other,original
Q31D25,Other,,Other,original
Q31DD4,Other,,Other,original
Q31DP8,Other,,Other,original
Q31E86,Other,,Other,original
Q31G45,Other,,Other,original
Q31HB0,Other,,Other,original
Q31I08,Other,,Other,original
Q31I33,Other,,Other,original
Q31IS6,Other,,Other,original
Q31IT3,Other,,Other,original
Q31M81,Other,,Other,original
Q31P96,Other,,Other,original
Q31PU5,Other,,Other,original
Q31RH7,Other,TK,TK,name_regex
Q31RL4,Other,,Other,original
Q38V25,Other,TK,TK,name_regex
Q38VN8,Other,,Other,original
Q38VS6,Other,,Other,original
Q38ZL9,Other,TK,TK,name_regex
Q39R83,Other,,Other,original
Q39RQ7,Other,TK,TK,name_regex
Q3A1D9,Other,,Other,original
Q3A241,Other,,Other,original
Q3A2Z3,Other,,Other,original
Q3A311,Other,TK,TK,name_regex
Q3A3N8,Other,,Other,original
Q3A6J1,Other,,Other,original
Q3A9L7,Other,,Other,original
Q3A9W2,Other,TK,TK,mapping
Q3AAN2,Other,,Other,original
Q3AAT8,Other,,Other,original
Q3ABL6,Other,,Other,original
Q3AE32,Other,TK,TK,name_regex
Q3AF41,Other,,Other,original
Q3AFM4,Other,TK,TK,name_regex
Q3AGR0,Other,,Other,original
Q3AH55,Other,,Other,original
Q3AR95,Other,,Other,original
Q3ARZ7,Other,,Other,original
Q3AVV9,Other,,Other,original
Q3B314,Other,,Other,original
Q3B316,Other,,Other,original
Q3B3J7,Other,,Other,original
Q3B422,Other,TK,TK,mapping
Q3EBR4,Other,,Other,original
Q3IEY8,Other,,Other,original
Q3IHD9,Other,Histidine,Histidine,name_regex
Q3IHK8,Other,,Other,original
Q3IID1,Other,,Other,original
Q3IIX6,Other,,Other,original
Q3IJV0,Other,,Other,original
Q3IK98,Other,TK,TK,name_regex
Q3IKY9,Other,Histidine,Histidine,name_regex
Q3IP35,Other,TK,TK,name_regex
Q3IR96,Other,,Other,original
Q3IYG8,Other,,Other,original
Q3J2I9,Other,,Other,original
Q3J7A3,Other,,Other,original
Q3JBV4,Other,,Other,original
Q3JCM5,Other,,Other,original
Q3JDR0,Other,TK,TK,name_regex
Q3JEA9,Other,,Other,original
Q3JEG4,Other,,Other,original
Q3JEM4,Other,,Other,original
Q3JW85,Other,TK,TK,name_regex
Q3K1L7,Other,TK,TK,name_regex
Q3K959,TK,,TK,original
Q3M7P3,Other,,Other,original
Q3MC63,Other,,Other,original
Q3MGH8,Other,,Other,original
Q3SGD0,Other,,Other,original
Q3SHA5,Other,,Other,original
Q3SLJ6,Other,,Other,original
Q3SLK0,Other,,Other,original
Q3SM89,Other,,Other,original
Q3SPE5,Other,TK,TK,name_regex
Q3SVM9,Other,,Other,original
Q3SZK4,Atypical,,Atypical,original
Q3T6E2,AGC,,AGC,original
Q3UXL4,Other,TK,TK,name_regex
Q3YS21,Other,TK,TK,mapping
Q3YSS7,Other,,Other,original
Q3Z6W5,Other,,Other,original
Q3ZZC3,Other,,Other,original
Q40884,CMGC,,CMGC,original
Q41140,Other,,Other,original
Q42806,Other,,Other,original
Q44473,Other,,Other,original
Q46078,Other,,Other,original
Q46289,Other,,Other,original
Q46526,Other,,Other,original
Q46631,Other,TK,TK,name_regex
Q466J4,Other,TK,TK,name_regex
Q46D93,Other,TK,TK,mapping
Q46HL7,Other,,Other,original
Q46HR4,Other,,Other,original
Q46I08,Other,,Other,original
Q46WJ3,Other,,Other,original
Q46X10,Other,,Other,original
Q473L9,Other,,Other,original
Q476F8,Other,TK,TK,name_regex
Q47745,Histidine,,Histidine,original
Q47909,Other,,Other,original
Q479J6,Other,,Other,original
Q479M3,Other,TK,TK,name_regex
Q479P3,Other,,Other,original
Q47BD0,Other,Histidine,Histidine,name_regex
Q47HJ4,Other,,Other,original
Q47JK7,Other,,Other,original
Q47LL4,Other,,Other,original
Q47MV7,Other,,Other,original
Q47NA3,Other,,Other,original
Q47QN9,Other,,Other,original
Q47QY8,Other,,Other,original
Q47SX2,Other,TK,TK,name_regex
Q47UY4,Other,,Other,original
Q47V03,Other,,Other,original
Q47VS4,Other,,Other,original
Q47Y90,Other,TK,TK,name_regex
Q48295,Other,,Other,original
Q483R5,Other,,Other,original
Q48759,Other,TK,TK,name_regex
Q487A4,Other,Histidine,Histidine,name_regex
Q489P5,Other,TK,TK,mapping
Q491V8,TK,,TK,original
Q492A4,Other,,Other,original
Q492C6,Other,,Other,original
Q492N1,Other,,Other,original
Q492W0,Other,TK,TK,name_regex
Q49396,Other,,Other,original
Q493A3,Other,,Other,original
Q493P4,Other,,Other,original
Q49VK4,Histidine,,Histidine,original
Q49XY2,Other,,Other,original
Q49Z66,Other,,Other,original
Q4A0M9,Other,TK,TK,mapping
Q4A743,Other,,Other,original
Q4A7B8,Other,,Other,original
Q4A7I8,Other,,Other,original
Q4A8J1,Other,,Other,original
Q4FLN8,Other,,Other,original
Q4FM76,Other,,Other,original
Q4FMN4,Other,,Other,original
Q4FNF2,Other,TK,TK,mapping
Q4FP45,Other,,Other,original
Q4FQ90,Other,,Other,original
Q4FRP5,Other,,Other,original
Q4J939,Other,,Other,original
Q4J963,Other,,Other,original
Q4J986,Other,,Other,original
Q4JAV3,Other,,Other,original
Q4JU24,Other,TK,TK,name_regex
Q4JVG1,Other,,Other,original
Q4JVX8,Other,,Other,original
Q4JW20,Other,,Other,original
Q4JWT5,Other,,Other,original
Q4JXQ4,Other,,Other,original
Q4L6N8,Other,,Other,original
Q4L7L1,Other,,Other,original
Q4R7T5,CMGC,,CMGC,original
Q4UXU8,Other,,Other,original
Q4W580,Other,,Other,original
Q4WID9,Other,TK,TK,name_regex
Q4WV38,Other,,Other,original
Q50178,Other,,Other,original
Q50299,Other,,Other,original
Q502L7,Other,,Other,original
Q50559,Other,,Other,original
Q51892,Other,,Other,original
Q53NI2,CAMK,,CAMK,original
Q54B48,TK,,TK,original
Q54BC9,CMGC,,CMGC,original
Q54C18,TK,,TK,original
Q54C71,STE,,STE,original
Q54CT8,TK,,TK,original
Q54CY9,CAMK,,CAMK,original
Q54D75,CMGC,,CMGC,original
Q54DC8,TK,,TK,original
Q54DF2,CAMK,,CAMK,original
Q54DK3,TK,,TK,original
Q54DK4,Other,,Other,original
Q54DN6,Other,TK,TK,mapping
Q54DY0,TK,,TK,original
Q54E34,TK,,TK,original
Q54EG9,TK,,TK,original
Q54ER4,TK,,TK,original
Q54ET3,TK,,TK,original
Q54F40,TK,,TK,original
Q54FR9,TK,,TK,original
Q54G43,Other,Histidine,Histidine,name_regex
Q54GN2,Other,,Other,original
Q54GY6,TKL,,TKL,original
Q54H05,TK,,TK,original
Q54HD2,TK,,TK,original
Q54IF2,TK,,TK,original
Q54IH8,TK,,TK,original
Q54IP4,TKL,,TKL,original
Q54JQ1,STE,,STE,original
Q54L00,TK,,TK,original
Q54L81,TK,,TK,original
Q54LH8,TK,,TK,original
Q54LU8,TK,,TK,original
Q54MB5,Other,,Other,original
Q54MH0,CAMK,,CAMK,original
Q54MV2,CAMK,,CAMK,original
Q54N73,TKL,,TKL,original
Q54P00,TK,,TK,original
Q54P26,TK,,TK,original
Q54PK8,TK,,TK,original
Q54PX0,TK,,TK,original
Q54QD5,TK,,TK,original
Q54R58,TK,,TK,original
Q54R62,Other,,Other,original
Q54R95,TK,,TK,original
Q54R98,TK,,TK,original
Q54RB2,CMGC,,CMGC,original
Q54RF5,Other,,Other,original
Q54RJ4,TK,,TK,original
Q54RP6,Histidine,,Histidine,original
Q54RP7,TK,,TK,original
Q54RR9,TK,,TK,original
Q54RZ7,TK,,TK,original
Q54SC4,TK,,TK,original
Q54SK3,TK,,TK,original
Q54SK5,Histidine,,Histidine,original
Q54SP4,Histidine,,Histidine,original
Q54TA3,CAMK,,CAMK,original
Q54TH6,TK,,TK,original
Q54TN4,STE,,STE,original
Q54U31,Other,Histidine,Histidine,name_regex
Q54U65,Other,,Other,original
Q54UA9,CMGC,,CMGC,original
Q54UZ1,TK,,TK,original
Q54V35,TK,,TK,original
Q54V83,TK,,TK,original
Q54VC0,TK,,TK,original
Q54VI1,CAMK,,CAMK,original
Q54VT8,TK,,TK,original
Q54VU4,CAMK,,CAMK,original
Q54VV7,TK,,TK,original
Q54W36,Histidine,,Histidine,original
Q54WD7,TK,,TK,original
Q54WR2,Other,RGC,RGC,mapping
Q54WW7,TK,,TK,original
Q54XF2,Other,,Other,original
Q54XJ4,TK,,TK,original
Q54XL6,STE,,STE,original
Q54XX5,TK,,TK,original
Q54XY6,TK,,TK,original
Q54XZ5,TK,,TK,original
Q54Y03,Other,,Other,original
Q54Y06,CMGC,,CMGC,original
Q54Y55,TKL,,TKL,original
Q54Y90,TK,,TK,original
Q54YZ5,TK,,TK,original
Q54YZ9,Histidine,,Histidine,original
Q54Z27,Other,TK,TK,name_regex
Q54ZN3,TK,,TK,original
Q55143,Other,,Other,original
Q551H4,STE,,STE,original
Q552C1,TK,,TK,original
Q552E9,AGC,,AGC,original
Q552Z2,TK,,TK,original
Q553E9,TK,,TK,original
Q55515,Other,,Other,original
Q55593,Other,,Other,original
Q556J6,CMGC,,CMGC,original
Q55863,Other,,Other,original
Q55932,Histidine,,Histidine,original
Q559A2,TK,,TK,original
Q559T8,TK,,TK,original
Q55A09,TK,,TK,original
Q55A55,CAMK,,CAMK,original
Q55BA0,TK,,TK,original
Q55CA6,TK,,TK,original
Q55CE0,STE,,STE,original
Q55CS8,Other,TK,TK,mapping
Q55CW2,TK,,TK,original
Q55CW3,TK,,TK,original
Q55DJ9,TK,,TK,original
Q55DK2,TK,,TK,original
Q55DU7,TK,,TK,original
Q55DV2,TK,,TK,original
Q55E44,Histidine,,Histidine,original
Q55EE0,TK,,TK,original
Q55EI8,TK,,TK,original
Q55F45,TK,,TK,original
Q55FJ6,CMGC,,CMGC,original
Q55FV4,TK,,TK,original
Q55FV5,TK,,TK,original
Q55GC2,STE,,STE,original
Q55GE6,TK,,TK,original
Q55GG4,TK,,TK,original
Q55GS4,CMGC,,CMGC,original
Q55GU0,TK,,TK,original
Q56301,Other,,Other,original
Q56416,Other,,Other,original
Q56A20,Other,,Other,original
Q57190,Other,,Other,original
Q57572,Other,,Other,original
Q57646,Other,,Other,original
Q57886,Atypical,,Atypical,original
Q57991,TK,,TK,original
Q58058,Other,,Other,original
Q58450,Other,,Other,original
Q58473,Atypical,,Atypical,original
Q58504,Other,Histidine,Histidine,name_regex
Q58656,Other,,Other,original
Q58933,Other,,Other,original
Q59KN8,Other,,Other,original
Q59U11,Other,TK,TK,name_regex
Q5B3G6,TK,,TK,original
Q5B4D1,Other,TK,TK,name_regex
Q5DTN8,Other,TK,TK,mapping
Q5DZD2,Other,,Other,original
Q5E4Z3,AGC,,AGC,original
Q5EA84,TK,,TK,original
Q5F349,AGC,,AGC,original
Q5FIV9,Other,,Other,original
Q5FKZ1,Other,,Other,original
Q5FP70,Other,,Other,original
Q5FPH6,Other,,Other,original
Q5FPK0,Other,,Other,original
Q5FQP6,Other,TK,TK,name_regex
Q5FSJ7,Other,,Other,original
Q5FTL1,Other,,Other,original
Q5FUL1,Other,,Other,original
Q5FUV0,Other,,Other,original
Q5GRV2,Other,,Other,original
Q5GSW4,Other,,Other,original
Q5GT26,Other,,Other,original
Q5HI96,Other,,Other,original
Q5HNJ4,Other,,Other,original
Q5HP11,Other,,Other,original
Q5HP23,Other,TK,TK,mapping
Q5HP76,Other,,Other,original
Q5HR29,Histidine,,Histidine,original
Q5HSQ6,Other,,Other,original
Q5JEK6,Other,,Other,original
Q5JGR7,Other,,Other,original
Q5JGT7,Other,,Other,original
Q5JJC6,Other,,Other,original
Q5JLQ9,CAMK,,CAMK,original
Q5KQF5,CAMK,,CAMK,original
Q5KWC4,Other,,Other,original
Q5L568,Other,TK,TK,name_regex
Q5L6Q2,Other,,Other,original
Q5LG50,Other,,Other,original
Q5LGL2,Other,,Other,original
Q5LIQ2,Other,TK,TK,mapping
Q5LIQ7,Other,,Other,original
Q5LLN2,Other,,Other,original
Q5LR94,Other,,Other,original
Q5LSN8,Other,,Other,original
Q5LSV4,Other,,Other,original
Q5LUY8,Other,,Other,original
Q5LX98,Other,TK,TK,name_regex
Q5M7G4,Other,,Other,original
Q5N133,Other,,Other,original
Q5N9J9,TK,,TK,original
Q5NEX0,Other,,Other,original
Q5NLB9,Other,,Other,original
Q5NLZ4,Other,,Other,original
Q5NME2,Other,TK,TK,mapping
Q5NMV7,Other,,Other,original
Q5NPY7,Other,,Other,original
Q5NQ29,Other,,Other,original
Q5NQ43,Other,,Other,original
Q5NR24,Other,,Other,original
Q5NRJ0,Other,,Other,original
Q5P1G9,Other,,Other,original
Q5P2L1,Other,,Other,original
Q5P2L4,Other,,Other,original
Q5P3M0,Other,,Other,original
Q5P5P2,Other,,Other,original
Q5P725,Other,TK,TK,name_regex
Q5PB43,Other,,Other,original
Q5QNM6,CAMK,,CAMK,original
Q5QV06,Other,TK,TK,name_regex
Q5QVP3,Other,,Other,original
Q5QWC7,Other,,Other,original
Q5QWZ3,Other,Histidine,Histidine,name_regex
Q5QXM6,Other,,Other,original
Q5QY57,Other,,Other,original
Q5QY78,Other,,Other,original
Q5R0N3,Other,,Other,original
Q5SGY0,Other,TK,TK,mapping
Q5SHX3,Other,,Other,original
Q5SII4,Other,,Other,original
Q5SIJ5,Other,,Other,original
Q5SKR5,Other,,Other,original
Q5T6J7,TK,,TK,original
Q5T7M9,Other,,Other,original
Q5U5V2,Other,,Other,original
Q5UQ24,Other,,Other,original
Q5UQD2,Other,TK,TK,name_regex
Q5UQG7,Other,,Other,original
Q5UQJ6,Atypical,,Atypical,original
Q5UXD1,Other,,Other,original
Q5UY62,Other,,Other,original
Q5VUD6,Other,,Other,original
Q5WB52,Other,,Other,original
Q5WDH1,Other,,Other,original
Q5WEG9,Other,,Other,original
Q5WEW9,Other,TK,TK,mapping
Q5WGU8,Other,,Other,original
Q5WH53,Other,,Other,original
Q5WL39,Other,,Other,original
Q5WLV5,Other,,Other,original
Q5WLV8,Other,TK,TK,name_regex
Q5WW92,Other,,Other,original
Q5WYR3,Other,,Other,original
Q5XF57,TK,,TK,original
Q5YNP4,Other,,Other,original
Q5YY83,Other,,Other,original
Q5YY98,Other,,Other,original
Q5YYJ6,Other,,Other,original
Q5Z6X0,CAMK,,CAMK,original
Q5ZIB8,Other,,Other,original
Q5ZUI0,Other,,Other,original
Q60382,Other,TK,TK,mapping
Q606C5,Other,,Other,original
Q607A2,Other,,Other,original
Q607I0,Other,,Other,original
Q60A17,Other,TK,TK,name_regex
Q60BY3,Other,,Other,original
Q60DG4,Other,,Other,original
Q60DX1,Other,,Other,original
Q60EY8,CAMK,,CAMK,original
Q621J7,TK,,TK,original
Q65EY9,Other,,Other,original
Q65G95,Other,,Other,original
Q65IS8,Other,,Other,original
Q65Q24,Other,,Other,original
Q65RE1,Other,,Other,original
Q65TV4,Other,,Other,original
Q65VP4,Other,,Other,original
Q65X23,TK,,TK,original
Q66624,Other,,Other,original
Q67JC2,Other,TK,TK,name_regex
Q67JI4,Other,,Other,original
Q67JI5,Other,,Other,original
Q67JN4,Other,TK,TK,name_regex
Q67JW4,Other,,Other,original
Q67KD3,Other,TK,TK,mapping
Q67L76,Other,,Other,original
Q67N09,Other,,Other,original
Q67NC1,Other,,Other,original
Q67NR4,Other,,Other,original
Q67PB5,Other,,Other,original
Q67R57,Other,,Other,original
Q68VZ7,Other,,Other,original
Q68W99,Other,,Other,original
Q6A6Q4,Other,,Other,original
Q6A7W9,Other,,Other,original
Q6A814,Other,TK,TK,mapping
Q6A9C5,Other,TK,TK,name_regex
Q6A9H7,Other,,Other,original
Q6A9I7,Other,,Other,original
Q6A9J3,Other,,Other,original
Q6A9M5,Other,,Other,original
Q6AAD6,Other,TK,TK,name_regex
Q6AB62,Other,,Other,original
Q6AF53,Other,,Other,original
Q6AFC1,Other,,Other,original
Q6AGG7,Other,,Other,original
Q6AGY7,Other,,Other,original
Q6AJL6,Other,TK,TK,name_regex
Q6AJM2,Other,,Other,original
Q6AK08,Other,,Other,original
Q6AKW8,Other,,Other,original
Q6AL12,Other,,Other,original
Q6AMG3,Other,,Other,original
Q6AP39,Other,,Other,original
Q6AQT5,Other,,Other,original
Q6AQZ6,Other,TK,TK,name_regex
Q6AR56,Other,TK,TK,mapping
Q6AS45,Other,,Other,original
Q6AX33,AGC,,AGC,original
Q6B8Z0,Other,TK,TK,mapping
Q6BV06,CMGC,,CMGC,original
Q6BVA0,Other,,Other,original
Q6C3D7,STE,,STE,original
Q6C842,CMGC,,CMGC,original
Q6CG11,Other,,Other,original
Q6CP76,Other,Atypical,Atypical,mapping
Q6CPK7,AGC,,AGC,original
Q6CT34,Other,Atypical,Atypical,mapping
Q6CT57,Other,,Other,original
Q6CVA2,STE,,STE,original
Q6CWQ4,Other,,Other,original
Q6CXN5,CAMK,,CAMK,original
Q6D0N7,Other,,Other,original
Q6D5T8,Other,,Other,original
Q6D8V6,Other,,Other,original
Q6DII7,TK,,TK,original
Q6DJ55,Atypical,,Atypical,original
Q6ERS4,CAMK,,CAMK,original
Q6EU49,TK,,TK,original
Q6F0I2,Other,,Other,original
Q6F0Q9,Other,,Other,original
Q6F1X3,Other,,Other,original
Q6F273,Other,,Other,original
Q6F8J0,Other,TK,TK,name_regex
Q6FDN3,Other,,Other,original
Q6FF48,Other,,Other,original
Q6FG11,Other,,Other,original
Q6FJ85,CAMK,,CAMK,original
Q6FQH2,CAMK,,CAMK,original
Q6FRE7,Other,,Other,original
Q6FRZ9,Other,Atypical,Atypical,mapping
Q6G1B3,Other,,Other,original
Q6G1H5,Other,,Other,original
Q6G327,Other,,Other,original
Q6G7L8,Other,TK,TK,name_regex
Q6H7U5,CAMK,,CAMK,original
Q6INI0,Other,,Other,original
Q6KH30,Other,,Other,original
Q6KH54,Other,,Other,original
Q6KI35,Other,,Other,original
Q6KIN6,Other,,Other,original
Q6KYV3,Other,,Other,original
Q6KZ23,Other,,Other,original
Q6KZB1,Other,,Other,original
Q6L0E8,Other,,Other,original
Q6L2M4,Other,,Other,original
Q6L4F8,CK1,,CK1,original
Q6LMG7,Other,,Other,original
Q6LP62,Other,,Other,original
Q6LPQ4,Other,TK,TK,name_regex
Q6LRE4,Other,,Other,original
Q6LUQ1,Other,Histidine,Histidine,name_regex
Q6M0I7,Other,,Other,original
Q6M923,Other,,Other,original
Q6M9Z8,Other,,Other,original
Q6MAN0,Other,,Other,original
Q6MAT6,Other,TK,TK,name_regex
Q6MBG3,Other,,Other,original
Q6MDK7,Other,,Other,original
Q6MEQ3,Other,,Other,original
Q6MGU4,Other,,Other,original
Q6MHW4,Other,,Other,original
Q6MII5,Other,,Other,original
Q6MIK8,Other,,Other,original
Q6MJQ2,Other,,Other,original
Q6NH03,Other,,Other,original
Q6NHI5,Other,,Other,original
Q6NIA1,Other,TK,TK,name_regex
Q6NLG3,TK,,TK,original
Q6NSM8,CAMK,,CAMK,original
Q6R6L0,Other,,Other,original
Q6UDG0,Other,,Other,original
Q6UDH7,Atypical,,Atypical,original
Q6XHA6,TK,,TK,original
Q6Z6G5,Other,CMGC,CMGC,mapping
Q6Z829,Other,,Other,original
Q6Z9F4,CAMK,,CAMK,original
Q6ZAG3,CMGC,,CMGC,original
Q6ZC69,TK,,TK,original
Q6ZVC0,Other,TK,TK,name_regex
Q70FG9,Histidine,,Histidine,original
Q71ZA4,Other,,Other,original
Q720R2,Other,,Other,original
Q72DA1,Other,,Other,original
Q72DN7,Other,,Other,original
Q72MV4,Other,,Other,original
Q72U12,Other,,Other,original
Q72U64,Other,TK,TK,name_regex
Q73CE0,Other,,Other,original
Q73HM2,Other,,Other,original
Q73M71,Other,,Other,original
